date,txn_id,type,category,subcategory,description,amount,payment_method,outlet,note
2025-11-12,T11605,income,Sales - Takeaway,Pastries,SS15 - Coffee,580.48,TnG eWallet,SS15,
2025-11-12,T11606,income,Sales - Catering,Event,SS15 - Wedding,3318.98,Credit Card,SS15,urgent
2025-11-12,T11607,income,Sales - Delivery,GrabFood,SS15 - ShopeeFood,257.19,TnG eWallet,SS15,reimbursed
2025-11-12,T11608,income,Sales - Delivery,FoodPanda,Bangsar - GrabFood,295.15,Bank Transfer,Bangsar,
2025-11-12,T11609,income,Sales - Catering,Wedding,Bangsar - Wedding,2011.46,Credit Card,Bangsar,reimbursed
2025-11-12,T11610,income,Sales - Catering,Event,Bangsar - Event,3284.42,DuitNow,Bangsar,sofi invoice
2025-11-12,T11611,income,Sales - Delivery,ShopeeFood,Bangsar - GrabFood,1353.86,DuitNow,Bangsar,pending receipt
2025-11-12,T11612,income,Sales - Catering,Corporate Order,Bangsar - Wedding,3699.63,Bank Transfer,Bangsar,
2025-11-12,T11613,income,Sales - Takeaway,Bread Loaf,Bangsar - Pastries,285.96,Bank Transfer,Bangsar,reimbursed
2025-11-12,T11614,income,Sales - Delivery,GrabFood,Bangsar - GrabFood,834.88,TnG eWallet,Bangsar,
2025-11-12,T11615,income,Sales - Takeaway,Pastries,Bangsar - Coffee,557.54,Bank Transfer,Bangsar,urgent
2025-11-12,T11616,income,Other Income,Merchandise,Cheras - Workshop Ticket,830.57,GrabPay,Cheras,
2025-11-12,T11617,income,Other Income,Gift Card,Cheras - Workshop Ticket,737.24,Bank Transfer,Cheras,
2025-11-12,T11618,income,Sales - Delivery,GrabFood,Cheras - GrabFood,1220.24,Credit Card,Cheras,recurring
2025-11-12,T11619,income,Sales - Takeaway,Bread Loaf,Cheras - Bread Loaf,67.28,Cash,Cheras,
2025-11-12,T11620,income,Sales - Delivery,FoodPanda,Cheras - ShopeeFood,1242.07,Credit Card,Cheras,
2025-11-12,T11621,income,Sales - Takeaway,Bread Loaf,Cheras - Coffee,529.66,Credit Card,Cheras,urgent
2025-11-12,T11622,income,Other Income,Workshop Ticket,Cheras - Workshop Ticket,398.33,DuitNow,Cheras,
2025-11-12,T11623,income,Other Income,Gift Card,Cheras - Merchandise,252.05,DuitNow,Cheras,
2025-11-12,T11624,income,Sales - Delivery,GrabFood,Cheras - GrabFood,590.79,Cash,Cheras,dobule check
2025-11-12,T11625,income,Sales - Dine In,Pastries,Cheras - Cakes,647.39,Cash,Cheras,pending receipt
2025-11-12,T11626,income,Sales - Delivery,FoodPanda,Cheras - ShopeeFood,643.19,Credit Card,Cheras,recurring
2025-11-12,T11627,income,Sales - Catering,Event,Cheras - Wedding,2144.37,TnG eWallet,Cheras,check w boss
2025-11-12,T11628,income,Sales - Delivery,FoodPanda,Cheras - FoodPanda,369.58,Cash,Cheras,pending receipt
2025-11-12,T11629,income,Sales - Dine In,Coffee,Cheras - Coffee,1727.98,Cash,Cheras,recurring
2025-11-12,T11630,income,Sales - Catering,Event,Cheras - Event,6593.83,GrabPay,Cheras,reimbursed
2025-11-13,T11631,income,Other Income,Workshop Ticket,SS15 - Merchandise,873.86,DuitNow,SS15,pending receipt
2025-11-13,T11632,income,Other Income,Merchandise,SS15 - Merchandise,229.91,GrabPay,SS15,recurring
2025-11-13,T11633,income,Sales - Takeaway,Coffee,SS15 - Coffee,554.27,Credit Card,SS15,check w boss
2025-11-13,T11634,income,Sales - Catering,Wedding,SS15 - Corporate Order,1567.74,Credit Card,SS15,check w boss
2025-11-13,T11635,income,Other Income,Merchandise,SS15 - Gift Card,472.83,TnG eWallet,SS15,urgent
2025-11-13,T11636,income,Sales - Dine In,Cakes,SS15 - Pastries,207.77,Credit Card,SS15,sofi invoice
2025-11-13,T11637,income,Sales - Delivery,FoodPanda,SS15 - FoodPanda,917.33,TnG eWallet,SS15,pending receipt
2025-11-13,T11638,income,Sales - Catering,Corporate Order,SS15 - Event,7737.65,GrabPay,SS15,sofi invoice
2025-11-13,T11639,income,Other Income,Workshop Ticket,SS15 - Workshop Ticket,642.69,Credit Card,SS15,recurring
2025-11-13,T11640,income,Sales - Takeaway,Bread Loaf,SS15 - Bread Loaf,291.43,Bank Transfer,SS15,
2025-11-13,T11641,income,Sales - Dine In,Set Lunch,Bangsar - Cakes,1144.8,Bank Transfer,Bangsar,reimbursed
2025-11-13,T11642,income,Sales - Catering,Corporate Order,Bangsar - Wedding,2925.02,Cash,Bangsar,recurring
2025-11-13,T11643,income,Other Income,Workshop Ticket,Bangsar - Workshop Ticket,549.32,Cash,Bangsar,dobule check
2025-11-13,T11644,income,Sales - Catering,Wedding,Bangsar - Event,5068.9,Bank Transfer,Bangsar,
2025-11-13,T11645,income,Other Income,Gift Card,Bangsar - Gift Card,635.05,DuitNow,Bangsar,dobule check
2025-11-13,T11646,income,Sales - Dine In,Set Lunch,Bangsar - Coffee,2157.56,Bank Transfer,Bangsar,dobule check
2025-11-13,T11647,income,Sales - Catering,Wedding,Bangsar - Wedding,2664.01,TnG eWallet,Bangsar,sofi invoice
2025-11-13,T11648,income,Sales - Delivery,ShopeeFood,Bangsar - FoodPanda,666,GrabPay,Bangsar,pending receipt
2025-11-13,T11649,income,Sales - Delivery,GrabFood,Bangsar - ShopeeFood,700.46,Cash,Bangsar,pending receipt
2025-11-13,T11650,income,Other Income,Merchandise,Bangsar - Workshop Ticket,405.36,Credit Card,Bangsar,
2025-11-13,T11651,income,Sales - Delivery,GrabFood,Bangsar - GrabFood,658.99,Bank Transfer,Bangsar,
2025-11-13,T11652,income,Sales - Catering,Wedding,Bangsar - Event,4878.87,Cash,Bangsar,pending receipt
2025-11-13,T11653,income,Sales - Takeaway,Coffee,Bangsar - Bread Loaf,229.94,TnG eWallet,Bangsar,
2025-11-13,T11654,income,Sales - Catering,Corporate Order,Bangsar - Wedding,885.64,DuitNow,Bangsar,
2025-11-13,T11655,income,Other Income,Gift Card,Bangsar - Workshop Ticket,202.53,Bank Transfer,Bangsar,
2025-11-13,T11656,income,Other Income,Merchandise,Cheras - Merchandise,795.65,GrabPay,Cheras,urgent
2025-11-13,T11657,income,Sales - Catering,Wedding,Cheras - Wedding,6001.55,GrabPay,Cheras,
2025-11-13,T11658,income,Sales - Catering,Corporate Order,Cheras - Corporate Order,4626.99,Bank Transfer,Cheras,dobule check
2025-11-13,T11659,income,Sales - Dine In,Pastries,Cheras - Cakes,946.3,GrabPay,Cheras,reimbursed
2025-11-13,T11660,income,Sales - Catering,Wedding,Cheras - Corporate Order,1396.2,Credit Card,Cheras,
2025-11-13,T11661,income,Sales - Delivery,GrabFood,Cheras - FoodPanda,1171.82,Bank Transfer,Cheras,dobule check
2025-11-13,T11662,income,Sales - Takeaway,Pastries,Cheras - Pastries,405.95,TnG eWallet,Cheras,
2025-11-13,T11663,income,Sales - Delivery,GrabFood,Cheras - FoodPanda,1309.8,DuitNow,Cheras,dobule check
2025-11-13,T11664,income,Sales - Takeaway,Pastries,Cheras - Bread Loaf,410.48,Bank Transfer,Cheras,urgent
2025-11-13,T11665,income,Sales - Delivery,FoodPanda,Cheras - GrabFood,213.54,Bank Transfer,Cheras,
2025-11-13,T11666,income,Sales - Delivery,ShopeeFood,Cheras - GrabFood,198.78,GrabPay,Cheras,pending receipt
2025-11-13,T11667,income,Sales - Dine In,Set Lunch,Cheras - Cakes,1664.68,TnG eWallet,Cheras,check w boss
2025-11-13,T11668,income,Sales - Dine In,Coffee,Cheras - Cakes,951.4,Cash,Cheras,
2025-11-14,T11669,income,Other Income,Merchandise,SS15 - Workshop Ticket,1165.07,TnG eWallet,SS15,dobule check
2025-11-14,T11670,income,Sales - Catering,Corporate Order,SS15 - Event,8333.08,Bank Transfer,SS15,dobule check
2025-11-14,T11671,income,Sales - Delivery,GrabFood,SS15 - FoodPanda,1017.52,Bank Transfer,SS15,recurring
2025-11-14,T11672,income,Sales - Takeaway,Coffee,SS15 - Bread Loaf,149.19,DuitNow,SS15,reimbursed
2025-11-14,T11673,income,Other Income,Gift Card,SS15 - Gift Card,551.79,DuitNow,SS15,
2025-11-14,T11674,income,Sales - Delivery,ShopeeFood,SS15 - ShopeeFood,645.11,Bank Transfer,SS15,reimbursed
2025-11-14,T11675,income,Sales - Dine In,Cakes,SS15 - Cakes,642.94,Cash,SS15,reimbursed
2025-11-14,T11676,income,Sales - Dine In,Set Lunch,SS15 - Pastries,2044.48,Cash,SS15,
2025-11-14,T11677,income,Sales - Catering,Wedding,SS15 - Wedding,1494.52,Cash,SS15,pending receipt
2025-11-14,T11678,income,Sales - Dine In,Cakes,SS15 - Coffee,1750.57,DuitNow,SS15,
2025-11-14,T11679,income,Sales - Takeaway,Coffee,SS15 - Pastries,126.62,DuitNow,SS15,
2025-11-14,T11680,income,Sales - Catering,Event,SS15 - Corporate Order,4883.81,GrabPay,SS15,sofi invoice
2025-11-14,T11681,income,Sales - Dine In,Cakes,SS15 - Pastries,1434.69,DuitNow,SS15,
2025-11-14,T11682,income,Sales - Dine In,Pastries,SS15 - Cakes,2192.12,Credit Card,SS15,urgent
2025-11-14,T11683,income,Other Income,Gift Card,SS15 - Merchandise,694.21,Credit Card,SS15,
2025-11-14,T11684,income,Sales - Takeaway,Bread Loaf,Bangsar - Pastries,58.46,GrabPay,Bangsar,sofi invoice
2025-11-14,T11685,income,Sales - Delivery,ShopeeFood,Bangsar - FoodPanda,1551.85,DuitNow,Bangsar,recurring
2025-11-14,T11686,income,Sales - Dine In,Set Lunch,Bangsar - Set Lunch,1243.89,Cash,Bangsar,
2025-11-14,T11687,income,Sales - Dine In,Coffee,Bangsar - Set Lunch,1911.9,Credit Card,Bangsar,sofi invoice
2025-11-14,T11688,income,Sales - Catering,Corporate Order,Bangsar - Wedding,3202.44,GrabPay,Bangsar,reimbursed
2025-11-14,T11689,income,Sales - Takeaway,Pastries,Bangsar - Coffee,167.16,DuitNow,Bangsar,
2025-11-14,T11690,income,Sales - Delivery,GrabFood,Bangsar - FoodPanda,909.15,Credit Card,Bangsar,
2025-11-14,T11691,income,Sales - Catering,Wedding,Bangsar - Wedding,7615.6,GrabPay,Bangsar,
2025-11-14,T11692,income,Other Income,Gift Card,Bangsar - Workshop Ticket,114.93,Credit Card,Bangsar,sofi invoice
2025-11-14,T11693,income,Sales - Takeaway,Bread Loaf,Bangsar - Bread Loaf,869.33,Cash,Bangsar,recurring
2025-11-14,T11694,income,Sales - Delivery,ShopeeFood,Bangsar - ShopeeFood,960.74,Cash,Bangsar,
2025-11-14,T11695,income,Sales - Delivery,GrabFood,Bangsar - ShopeeFood,1261.03,Bank Transfer,Bangsar,
2025-11-14,T11696,income,Sales - Takeaway,Pastries,Bangsar - Coffee,91.7,GrabPay,Bangsar,recurring
2025-11-14,T11697,income,Sales - Dine In,Set Lunch,Cheras - Coffee,1334.43,GrabPay,Cheras,pending receipt
2025-11-14,T11698,income,Other Income,Merchandise,Cheras - Gift Card,687.1,GrabPay,Cheras,reimbursed
2025-11-14,T11699,income,Sales - Dine In,Cakes,Cheras - Pastries,2388.63,Credit Card,Cheras,pending receipt
2025-11-14,T11700,income,Sales - Catering,Event,Cheras - Corporate Order,7933.66,DuitNow,Cheras,sofi invoice
2025-11-14,T11701,income,Sales - Catering,Wedding,Cheras - Event,651.58,Credit Card,Cheras,sofi invoice
2025-11-14,T11702,income,Other Income,Gift Card,Cheras - Workshop Ticket,1155.31,TnG eWallet,Cheras,
2025-11-14,T11703,income,Sales - Dine In,Cakes,Cheras - Cakes,1559.4,DuitNow,Cheras,check w boss
2025-11-14,T11704,income,Sales - Takeaway,Bread Loaf,Cheras - Coffee,596.52,Credit Card,Cheras,reimbursed
2025-11-14,T12428,expense,Delivery Platforms,GrabFood Commission,Cheras - FoodPanda Commission,414.31,DuitNow,Cheras,
2025-11-15,T11705,income,Sales - Dine In,Pastries,SS15 - Cakes,451.45,Cash,SS15,
2025-11-15,T11706,income,Sales - Takeaway,Pastries,SS15 - Pastries,707.88,DuitNow,SS15,reimbursed
2025-11-15,T11707,income,Sales - Takeaway,Pastries,SS15 - Bread Loaf,776.7,Bank Transfer,SS15,
2025-11-15,T11708,income,Other Income,Merchandise,SS15 - Workshop Ticket,627.32,TnG eWallet,SS15,
2025-11-15,T11709,income,Sales - Takeaway,Pastries,SS15 - Coffee,512.6,Credit Card,SS15,
2025-11-15,T11710,income,Other Income,Workshop Ticket,SS15 - Workshop Ticket,873.44,GrabPay,SS15,urgent
2025-11-15,T11711,income,Sales - Delivery,FoodPanda,SS15 - GrabFood,1201.37,TnG eWallet,SS15,
2025-11-15,T11712,income,Sales - Catering,Event,SS15 - Event,4739.52,GrabPay,SS15,check w boss
2025-11-15,T11713,income,Sales - Dine In,Pastries,SS15 - Pastries,1065.26,Bank Transfer,SS15,
2025-11-15,T11714,income,Sales - Takeaway,Coffee,SS15 - Bread Loaf,482.78,TnG eWallet,SS15,reimbursed
2025-11-15,T11715,income,Sales - Delivery,GrabFood,SS15 - FoodPanda,476.81,Bank Transfer,SS15,
2025-11-15,T11716,income,Sales - Dine In,Cakes,SS15 - Cakes,2020.04,TnG eWallet,SS15,
2025-11-15,T11717,income,Sales - Delivery,GrabFood,SS15 - ShopeeFood,1064.32,DuitNow,SS15,sofi invoice
2025-11-15,T11718,income,Sales - Catering,Corporate Order,SS15 - Event,2726.57,Bank Transfer,SS15,check w boss
2025-11-15,T11719,income,Other Income,Merchandise,SS15 - Workshop Ticket,333.48,Bank Transfer,SS15,recurring
2025-11-15,T11720,income,Sales - Delivery,ShopeeFood,Bangsar - GrabFood,912.27,GrabPay,Bangsar,reimbursed
2025-11-15,T11721,income,Sales - Catering,Wedding,Bangsar - Event,8461.97,Bank Transfer,Bangsar,urgent
2025-11-15,T11722,income,Other Income,Workshop Ticket,Bangsar - Gift Card,1116.64,Cash,Bangsar,
2025-11-15,T11723,income,Other Income,Merchandise,Bangsar - Merchandise,961.19,TnG eWallet,Bangsar,
2025-11-15,T11724,income,Other Income,Workshop Ticket,Bangsar - Merchandise,386.53,Bank Transfer,Bangsar,dobule check
2025-11-15,T11725,income,Sales - Catering,Wedding,Bangsar - Wedding,1735.76,DuitNow,Bangsar,
2025-11-15,T11726,income,Sales - Catering,Corporate Order,Bangsar - Event,5456.52,DuitNow,Bangsar,
2025-11-15,T11727,income,Sales - Catering,Event,Bangsar - Corporate Order,5561.04,Bank Transfer,Bangsar,sofi invoice
2025-11-15,T11728,income,Other Income,Gift Card,Bangsar - Gift Card,1108.39,Cash,Bangsar,pending receipt
2025-11-15,T11729,income,Other Income,Gift Card,Bangsar - Workshop Ticket,631.41,Cash,Bangsar,sofi invoice
2025-11-15,T11730,income,Sales - Takeaway,Coffee,Bangsar - Pastries,696.42,GrabPay,Bangsar,
2025-11-15,T11731,income,Sales - Delivery,FoodPanda,Bangsar - GrabFood,621.7,DuitNow,Bangsar,reimbursed
2025-11-15,T11732,income,Sales - Delivery,FoodPanda,Bangsar - ShopeeFood,1282.24,Bank Transfer,Bangsar,
2025-11-15,T11733,income,Sales - Dine In,Pastries,Cheras - Coffee,1713.46,Bank Transfer,Cheras,
2025-11-15,T11734,income,Sales - Dine In,Set Lunch,Cheras - Set Lunch,2052.59,Cash,Cheras,recurring
2025-11-15,T11735,income,Sales - Takeaway,Bread Loaf,Cheras - Coffee,223.87,TnG eWallet,Cheras,
2025-11-15,T11736,income,Sales - Delivery,ShopeeFood,Cheras - ShopeeFood,979.38,Credit Card,Cheras,
2025-11-15,T11737,income,Sales - Catering,Corporate Order,Cheras - Wedding,7785.11,Cash,Cheras,urgent
2025-11-15,T11738,income,Other Income,Merchandise,Cheras - Workshop Ticket,390.5,GrabPay,Cheras,reimbursed
2025-11-15,T11739,income,Sales - Catering,Corporate Order,Cheras - Event,7009,Bank Transfer,Cheras,recurring
2025-11-15,T11740,income,Sales - Dine In,Set Lunch,Cheras - Coffee,1747.41,GrabPay,Cheras,dobule check
2025-11-15,T11741,income,Other Income,Gift Card,Cheras - Gift Card,1168.85,Credit Card,Cheras,urgent
2025-11-15,T11742,income,Sales - Catering,Corporate Order,Cheras - Wedding,5971.59,DuitNow,Cheras,
2025-11-15,T11743,income,Other Income,Workshop Ticket,Cheras - Workshop Ticket,784.99,Credit Card,Cheras,
2025-11-08,T12437,expense,Delivery Platforms,GrabFood Commission,Cheras - GrabFood Commission,552.93,DuitNow,Cheras,
2025-11-14,T12429,expense,Utilities,Water,Cheras - Internet,1107.28,TnG eWallet,Cheras,
2025-11-15,T11744,income,Sales - Catering,Event,Cheras - Event,4557.77,DuitNow,Cheras,check w boss
2025-11-15,T11745,income,Sales - Catering,Wedding,Cheras - Corporate Order,6675.93,GrabPay,Cheras,reimbursed
2025-11-15,T11746,income,Sales - Delivery,ShopeeFood,Cheras - ShopeeFood,279.63,Bank Transfer,Cheras,check w boss
2025-11-15,T11747,income,Sales - Takeaway,Bread Loaf,Cheras - Bread Loaf,228.03,Cash,Cheras,check w boss
2025-11-15,T12391,expense,Utilities,Gas,Cheras - Gas,1312.84,GrabPay,Cheras,
2025-11-15,T12410,expense,COGS - Ingredients,Flour,Cheras - Dairy,2573.48,GrabPay,Cheras,pending receipt
2025-11-16,T11748,income,Other Income,Merchandise,SS15 - Gift Card,679.93,Cash,SS15,
2025-11-16,T11749,income,Sales - Delivery,ShopeeFood,SS15 - FoodPanda,82.08,Cash,SS15,urgent
2025-11-16,T11750,income,Sales - Catering,Event,SS15 - Event,4086.91,GrabPay,SS15,recurring
2025-11-16,T11751,income,Sales - Catering,Wedding,SS15 - Wedding,1665.16,Credit Card,SS15,
2025-11-16,T11752,income,Other Income,Workshop Ticket,SS15 - Merchandise,912.13,GrabPay,SS15,
2025-11-16,T11753,income,Sales - Takeaway,Bread Loaf,SS15 - Bread Loaf,578.6,Bank Transfer,SS15,
2025-11-16,T11754,income,Sales - Catering,Wedding,SS15 - Wedding,7114.08,TnG eWallet,SS15,urgent
2025-11-16,T11755,income,Other Income,Merchandise,SS15 - Merchandise,255.78,Bank Transfer,SS15,dobule check
2025-11-16,T11756,income,Other Income,Merchandise,SS15 - Workshop Ticket,708.98,DuitNow,SS15,
2025-11-16,T11757,income,Other Income,Workshop Ticket,SS15 - Gift Card,233.59,Bank Transfer,SS15,
2025-11-16,T11758,income,Sales - Dine In,Cakes,SS15 - Coffee,167.74,TnG eWallet,SS15,sofi invoice
2025-11-16,T11759,income,Sales - Takeaway,Pastries,Bangsar - Bread Loaf,156.55,Cash,Bangsar,dobule check
2025-11-16,T11760,income,Sales - Delivery,ShopeeFood,Bangsar - GrabFood,440.14,DuitNow,Bangsar,recurring
2025-11-16,T11761,income,Other Income,Merchandise,Bangsar - Merchandise,326.23,Cash,Bangsar,recurring
2025-11-16,T11762,income,Sales - Takeaway,Bread Loaf,Bangsar - Pastries,546.64,DuitNow,Bangsar,
2025-11-16,T11763,income,Sales - Catering,Corporate Order,Bangsar - Event,5149.66,Credit Card,Bangsar,
2025-11-16,T11764,income,Other Income,Gift Card,Bangsar - Workshop Ticket,291.59,Cash,Bangsar,sofi invoice
2025-11-16,T11765,income,Other Income,Workshop Ticket,Bangsar - Merchandise,763.59,DuitNow,Bangsar,
2025-11-16,T11766,income,Other Income,Workshop Ticket,Bangsar - Merchandise,922.22,Bank Transfer,Bangsar,
2025-11-16,T11767,income,Sales - Dine In,Pastries,Bangsar - Cakes,1486.14,Bank Transfer,Bangsar,dobule check
2025-11-16,T11768,income,Other Income,Merchandise,Bangsar - Merchandise,85.95,TnG eWallet,Bangsar,
2025-11-16,T11769,income,Sales - Catering,Corporate Order,Bangsar - Event,6978.5,Bank Transfer,Bangsar,urgent
2025-11-16,T11770,income,Sales - Dine In,Pastries,Bangsar - Cakes,2313.52,Cash,Bangsar,urgent
2025-11-16,T11771,income,Sales - Catering,Wedding,Bangsar - Corporate Order,2292.28,DuitNow,Bangsar,
2025-11-16,T11772,income,Sales - Dine In,Coffee,Bangsar - Cakes,2112.99,TnG eWallet,Bangsar,pending receipt
2025-11-16,T11773,income,Sales - Dine In,Set Lunch,Cheras - Cakes,2252.48,Credit Card,Cheras,
2025-11-16,T11774,income,Sales - Catering,Wedding,Cheras - Wedding,4514.82,TnG eWallet,Cheras,sofi invoice
2025-11-16,T11775,income,Sales - Delivery,FoodPanda,Cheras - ShopeeFood,143.57,Cash,Cheras,dobule check
2025-11-16,T11776,income,Sales - Dine In,Coffee,Cheras - Coffee,466.72,Credit Card,Cheras,check w boss
2025-11-16,T11777,income,Sales - Takeaway,Pastries,Cheras - Bread Loaf,688.9,TnG eWallet,Cheras,check w boss
2025-11-16,T11778,income,Sales - Dine In,Set Lunch,Cheras - Set Lunch,206.93,Cash,Cheras,
2025-11-16,T11779,income,Sales - Delivery,GrabFood,Cheras - ShopeeFood,860.6,Credit Card,Cheras,sofi invoice
2025-11-16,T11780,income,Sales - Catering,Event,Cheras - Event,3717.47,Bank Transfer,Cheras,
2025-11-16,T11781,income,Sales - Catering,Wedding,Cheras - Event,6496.21,Cash,Cheras,check w boss
2025-11-16,T11782,income,Sales - Takeaway,Bread Loaf,Cheras - Coffee,727.61,TnG eWallet,Cheras,
2025-11-16,T11783,income,Sales - Takeaway,Pastries,Cheras - Bread Loaf,292.27,DuitNow,Cheras,recurring
2025-11-16,T11784,income,Sales - Takeaway,Coffee,Cheras - Bread Loaf,731.47,TnG eWallet,Cheras,check w boss
2025-11-17,T11785,income,Sales - Catering,Event,SS15 - Event,1998.26,DuitNow,SS15,urgent
2025-11-17,T11786,income,Sales - Delivery,GrabFood,SS15 - FoodPanda,96.35,Bank Transfer,SS15,
2025-11-17,T11787,income,Sales - Catering,Corporate Order,SS15 - Event,4268.04,GrabPay,SS15,dobule check
2025-11-17,T11788,income,Sales - Catering,Event,SS15 - Event,1797,DuitNow,SS15,recurring
2025-11-17,T11789,income,Sales - Delivery,ShopeeFood,SS15 - FoodPanda,1429.59,Bank Transfer,SS15,check w boss
2025-11-17,T11790,income,Other Income,Merchandise,SS15 - Merchandise,479.86,TnG eWallet,SS15,pending receipt
2025-11-17,T11791,income,Sales - Delivery,FoodPanda,SS15 - GrabFood,402.27,GrabPay,SS15,dobule check
2025-11-17,T11792,income,Sales - Takeaway,Coffee,SS15 - Pastries,486.59,Credit Card,SS15,check w boss
2025-11-17,T11793,income,Sales - Dine In,Coffee,SS15 - Cakes,2286.89,Cash,SS15,
2025-11-17,T11794,income,Sales - Delivery,ShopeeFood,SS15 - ShopeeFood,652.52,Credit Card,SS15,urgent
2025-11-17,T11795,income,Sales - Dine In,Cakes,SS15 - Cakes,1913.89,TnG eWallet,SS15,
2025-11-17,T11796,income,Sales - Dine In,Coffee,SS15 - Set Lunch,274.49,Bank Transfer,SS15,recurring
2025-11-17,T11797,income,Sales - Takeaway,Coffee,Bangsar - Bread Loaf,644.37,GrabPay,Bangsar,
2025-11-17,T11798,income,Sales - Dine In,Coffee,Bangsar - Pastries,2043.89,Cash,Bangsar,
2025-11-17,T11799,income,Sales - Takeaway,Coffee,Bangsar - Bread Loaf,377.68,Bank Transfer,Bangsar,
2025-11-17,T11800,income,Sales - Takeaway,Pastries,Bangsar - Pastries,203.54,DuitNow,Bangsar,pending receipt
2025-11-17,T11801,income,Sales - Catering,Wedding,Bangsar - Event,4070.05,DuitNow,Bangsar,reimbursed
2025-11-17,T11802,income,Sales - Catering,Event,Bangsar - Wedding,6836.89,TnG eWallet,Bangsar,check w boss
2025-11-17,T11803,income,Other Income,Merchandise,Bangsar - Workshop Ticket,332.47,TnG eWallet,Bangsar,sofi invoice
2025-11-17,T11804,income,Sales - Catering,Corporate Order,Bangsar - Wedding,5260.94,Cash,Bangsar,dobule check
2025-11-17,T11805,income,Sales - Catering,Wedding,Bangsar - Event,2141.72,TnG eWallet,Bangsar,recurring
